label	description

Amazon SNS	"['credentials', 'entered', 'invalid', 'enter', 'valid', 'credentials', 'trying', 'add', 'new', 'app', 'sns', 'console', 'apple', 'apns', 'service', 'mobile', 'endpoint', 'follow', 'steps', 'outlined', 'here:', 'http://docsawsamazoncom/sns/latest/dg/mobilepushapnshtml', 'convert', 'apple', 'ssl', 'certificate', 'pem', 'format', 'obtain', 'private', 'key', 'tested', 'pem', 'files', 'apple', 'service', 'using:', 'openssl', 's_client', 'connect', 'gatewaysandboxpushapplecom:2195', 'returns', 'verify', 'return', 'code:', 'ok', 'assume', 'everything', 'works', 'apple', 'side', 'certificate', 'private', 'key', 'followed', 'instruction', 'adding', 'app', 'sns', 'copy', 'pasting', 'credentials', 'private', 'key', 'two', 'pem', 'files', 'two', 'text', 'fields', 'fails', 'error', 'message:', 'credentials', 'entered', 'invalid', 'enter', 'valid', 'credentials', 'try', 'really', 'help', 'whatsoever', 'tried', 'using', 'p12', 'file', 'provide', 'password', 'seems', 'load', 'certificate', 'private', 'key', 'text', 'fields', 'still', 'fails', 'error', 'message', 'use', 'sandbox', 'option', 'development', 'certificate', 'also', 'tried', 'non', 'sand', 'boxed', 'version', 'luck', 'instructions', 'http://docsawsamazoncom/sns/latest/dg/mobilepushsendregisterhtml', 'clear', 'application', 'name', 'correlation', 'certificate', 'error', 'message', 'useless', 'stuck', ""can't"", 'use', 'system', 'figured', 'error', 'created', 'apple', 'id', 'register', 'ios', 'app', 'id', 'mistakenly', 'choose', 'app', 'id', 'prefix', 'value', 'team', 'option', 'guess', 'implies', 'wildcard', 'course', 'supported', 'error', 'message', 'still', 'useless', 'mic', 'edited', 'by:', 'michael', 'abildgaard', 'aug', '24', '2013', '1:11', 'pm']"

Amazon SNS	['credentials', 'entered', 'invalid', 'enter', 'valid', 'credentials', 'glad', 'got', 'credentials', 'work', 'look', 'improving', 'documentation', 'error', 'messages', 'creating', 'app', 'include', 'issues', 'found', 'help', 'users', 'debugging', 'certificates', 'joel']

Amazon SNS	['get', 'someone', 'aws', 'respond', 'forum', 'postings', 'subject', 'says']

Amazon SNS	['get', 'someone', 'aws', 'respond', 'forum', 'postings', 'posts', 'michael', 'sorry', 'delay', 'best', 'answer', 'forum', 'postings', 'quickly', 'see', 'outstanding', 'questions', 'see', 'answers', 'questions', 'posted', 'end', 'day']

Amazon SNS	['get', 'someone', 'aws', 'respond', 'forum', 'postings', 'much', 'appreciated', 'michael']

Amazon SNS	"['trying', 'iphone', 'apns_sandbox', 'cannot', 'get', 'createplatformapplication', 'work', 'trying', 'test', 'notifications', 'iphone', 'created', 'null', 'app', 'trying', 'get', 'app', 'registered', 'create', 'app', 'xcode/apple', 'push', 'notifications', 'enabled', 'get', 'certificate', 'within', 'name', 'create', 'p12', 'file', 'console', 'uses', 'fill', 'certificate', 'private', 'keys', 'fields', 'add', 'application', 'amazon', 'sns', 'window', 'whether', 'using', 'console', 'node', 'application', 'calling', 'createplatformapplication', 'comes', 'back', 'credentials', 'entered', 'invalid', 'using', 'node', 'code', 'is:', 'snscreateplatformapplication{name:carltestplatform:apns_sandbox', 'attributes:{platformprincipal:certplatformcredential:private}', '}functionerrdata{', 'consolelogerr', 'consolelogdata', 'output', 'invalidparameter:', 'invalid', 'parameter:', 'attributes', 'reason:', 'platform', 'credentials', 'invalid', 'message:', ""'invalid"", 'parameter:', 'attributes', 'reason:', 'platform', 'credentials', ""invalid'"", 'code:', ""'invalidparameter'"", 'name:', ""'invalidparameter'"", 'statuscode:', '400', 'retryable:', 'false', 'null', 'tried', 'adding', 'certificates', 'without', ""'begin/end"", 'private', ""key'"", 'headers', 'obviously', 'wrong', 'pointers', 'certificate', 'apple', 'development', 'ios', 'push', 'services', 'certificate', 'edited', 'by:', 'carlsf', 'aug', '25', '2013', '9:24', 'update:', 'colleague', 'able', 'get', 'one', 'two', 'pems', 'worked', 'one', 'even', 'worked', 'absolutely', 'idea', 'still', 'pems', 'accepted', 'future', 'release', 'perhaps', 'say', 'credentials', 'invalid', 'provide', 'guidelines', 'debugging', 'invalid', 'credentials', 'realize', 'ties', 'arcane', 'applespecific', 'protection', 'models', 'service', 'aimed', 'meanwhile', 'app', 'working']"

Amazon SNS	['trying', 'iphone', 'apns_sandbox', 'cannot', 'get', 'createplatformapplication', 'work', 'created', 'ios', 'certificate', 'used', 'team', 'profile', 'wildcard', 'apparently', 'work']

Amazon SNS	"['sns', 'topic', 'per', 'user', 'interested', 'know', 'whether', 'maintaining', 'topic', 'per', 'user', ""let's"", 'say', 'millions', 'users', 'unintended', 'use', 'sns', 'see', 'default', 'limit', '100', 'topics', 'system', 'optimized', 'large', 'groups', 'subscribers', 'per', 'topic', 'understand', 'limit', 'raised', 'large', 'numbers', 'singlesubscriber', 'topics', 'discouraged', 'considered', 'misuse']"

Amazon SNS	['sns', 'topic', 'per', 'user', 'could', 'describe', 'use', 'case', 'little', 'indepth', 'far', 'trying', 'accomplish', 'topics', 'one', 'per', 'user', 'perhaps', 'understanding', 'goals', 'little', 'better', 'make', 'suggestions', 'ben']

Amazon SNS	"['sns', 'topic', 'per', 'user', 'question', 'well', 'creating', 'topic', 'per', 'user', 'sending', 'mobile', 'push', 'notifications', 'use', 'case', 'deal', 'users', 'multiple', 'devices', 'ie', 'app', 'installed', 'iphone', 'ipad', 'since', 'subscribe', 'device', ""user's"", 'channel', 'push', 'additionally', 'since', 'topics', 'predictable', ""arn's"", 'makes', 'pushing', 'content', 'topic', 'easier', 'saving', 'pushing', 'individual', 'subscription', 'endpoints', 'valid', 'use', 'case']"

Amazon SNS	"['completed', 'steps', 'still', ""can't"", 'push', 'notif', 'device', 'ios', 'gone', 'steps', 'walkthrough', 'still', ""can't"", 'get', 'push', 'notification', 'show', 'ipad', 'http://docsawsamazoncom/sns/latest/dg/mobilepushsendhtml', 'steps', 'followed:', 'made', 'new', 'app', 'id', 'test', 'app', 'configured', 'app', 'id', 'push', 'notifications', 'created', 'ssl', 'cert', 'app', 'id', 'using', 'keychain', 'access', 'utility', 'paired', 'app', 'id', 'new', 'provisioning', 'profile', 'synced', 'xcode', 'downloaded', 'push', 'cert', 'keychain', 'exported', 'p12', 'format', 'made', 'new', 'app', 'sns', 'dashboard', 'set', 'apns', 'accessing', 'app', 'uploaded', 'p12', 'cert', 'without', 'issues', 'added', 'new', 'endpoint', 'app', 'paired', 'device', 'id', 'received', 'back', 'apns', 'went', 'try', 'publish', 'message', 'endpoint', 'luck', 'matter', 'show', 'step', 'particular', 'format', 'need', 'adding', 'device', 'id', 'comes', 'back', 'spaces', 'matter', 'take', 'tried', 'everything', ""can't"", 'get', 'work', 'help', 'edited', 'by:', 'lisa', 'aug', '15', '2013', '1:29', 'pm']"

Amazon SNS	"['completed', 'steps', 'still', ""can't"", 'push', 'notif', 'device', 'ios', 'lisa', 'sorry', 'trouble', 'sending', 'ios', 'notifications', 'could', 'provide', 'us', 'request', 'id', 'returned', 'sns', 'publish', 'response', 'trace', 'system', 'rohan']"

Amazon SNS	"['completed', 'steps', 'still', ""can't"", 'push', 'notif', 'device', 'ios', 'responding', 'know', 'get', 'id', 'referencing', 'web', 'console', 'select', 'app', 'select', 'endpoint', 'press', 'publish', 'button', 'enter', 'message', 'hit', 'send', 'window', 'goes', 'away', 'nothing', 'else', 'happens', 'else']"

Amazon SNS	"['completed', 'steps', 'still', ""can't"", 'push', 'notif', 'device', 'ios', 'providing', 'us', 'platformapplicaiton', 'endpoint', 'arns', 'try', 'one', 'publish', 'let', 'us', 'know', 'time', 'timezone', 'attempted', 'send', 'message', 'narrow', 'look', 'helping', 'resolve', 'issue', 'joel']"

Amazon SNS	"['completed', 'steps', 'still', ""can't"", 'push', 'notif', 'device', 'ios', 'ok', 'sent', 'another', 'message', '2:29', 'pm', 'mst']"

Amazon SNS	"['completed', 'steps', 'still', ""can't"", 'push', 'notif', 'device', 'ios', 'looked', 'records', 'publish', 'see', 'successfully', 'sent', 'message', 'apns', 'visibility', 'ends', 'also', 'feed', 'back', 'apns', 'told', 'endpoint', 'disabled', 'usually', 'due', 'number', 'failed', 'push', 'deliveries', 'every', 'publish', 'succeeded', 'application', 'showing', 'messages', 'apns', 'sends', 'meets', 'expected', 'format']"

Amazon SNS	"['completed', 'steps', 'still', ""can't"", 'push', 'notif', 'device', 'ios', 'getting', 'back', 'currently', 'using', 'sample', 'app', 'provide', 'sns', 'dashboard', 'restrictions', 'aware', 'working', 'else', 'try']"

Amazon SNS	"['completed', 'steps', 'still', ""can't"", 'push', 'notif', 'device', 'ios', 'got', 'mine', 'working', 'printing', 'ans', 'token', 'app', 'removing', 'token', 'manually', 'adding', 'endpoint', 'using', 'aws', 'console', 'sending', 'alerts', 'badges', 'application', 'problem', 'certificate', 'issued', 'team', 'development', 'thereby', 'included', 'wildcard', 'cheers', 'edited', 'by:', 'michael', 'abildgaard', 'aug', '24', '2013', '5:27', 'pm', 'edited', 'by:', 'michael', 'abildgaard', 'aug', '25', '2013', '5:33', 'pm']"

Amazon SNS	"['bug:', 'pending', 'subscriptions', 'cannot', 'deleted', 'console', 'subscription', ""'pendingconfirmation'"", 'several', 'months', 'recipient', 'long', 'lost', 'original', 'confirmation', 'email', 'longer', 'access', 'address', 'would', 'like', 'delete', 'subscription', 'appears', 'impossible', 'confirmed', 'subscriptions', 'activate', ""'delete"", ""subscriptions'"", 'button']"

Amazon SNS	['bug:', 'pending', 'subscriptions', 'cannot', 'deleted', 'console', 'contacting', 'us', 'account', 'number', '06xxxxxxxx51', 'sns', 'topic', 'name', 'cloudxxxxxxxxxx', 'see', 'previously', 'two', 'email', 'addresses', 'subscribed', 'topic', 'eapmxxxxx@rxxxxxxxcom', 'danxxxxxxxxx@rxxxxxxxcom', 'neither', 'subscribed', 'currently', 'topic', 'one', 'confirmed', 'subscription', 'sqlxxxxxxxxxx@rxxxxxxxcom', 'pending', 'subscription', 'eaphxxxxxx@rxxxxxcom', 'pending', 'subscription', 'set', 'timeout', 'deleted', 'mon', 'aug', '26', '07:08:43', 'pdt', '2013', 'leads', 'believe', 'subscription', 'recently', 'created', 'pending', 'subscription', 'present', 'snapshot', 'data', 'couple', 'days', 'ago', 'never', 'received', 'email', 'console', 'perform', 'subscription', 'request', 'email', 'address', 'topic', 'sns', 'resend', 'confirmation', 'email', 'nothing', 'subscription', 'removed', 'monday', 'let', 'know', 'need', 'help', 'joel']

Amazon SNS	['sns', 'mobile', 'push', 'ios', 'php', 'read', 'document', 'could', 'push', 'notification', 'ios', 'using', 'publish', 'function', 'http://docsawsamazoncom/awssdkphp2/latest/classawssnssnsclienthtml#_publish', 'understand', 'set', 'badge', 'sound', 'parameters', 'sometimes', 'used', 'apple', 'push', 'notification', 'service', 'set', 'parameters']

Amazon SNS	['sns', 'mobile', 'push', 'ios', 'php', 'use', 'mobile', 'push', 'set', 'badge', 'sound', 'message', 'publishes', 'need', 'send', 'json', 'formatted', 'message:', '{default:this', 'default', 'messageapns:{', 'aps', 'alert', 'got', 'email', 'badge', '9sound', ':default}}}', 'http://docsawsamazoncom/sns/latest/dg/mobilepushapnshtml', 'sns', 'console', 'also', 'examples', 'publishes:', 'https://consoleawsamazoncom/sns/home', 'let', 'us', 'know', 'questions', 'joel']

Amazon SNS	"['sns', 'mobile', 'push', 'ios', 'php', 'responding', 'tried', 'use', 'latest', 'awssdkphp2', 'push', 'notification', 'ios', 'code', '$client', 'snsclient::factoryarray', ""'key'"", '=>', ""'xxx'"", ""'secret'"", '=>', ""'xxx'"", ""'region'"", '=>', 'region::tokyo', '$push_parameter', 'array', ""'message'"", '=>', 'json_encodearray', ""'default'"", '=>', ""'this"", 'default', ""message'"", ""'apns_sandbox'"", '=>', ""array'aps'"", '=>', ""array'alert'"", '=>', ""'you"", 'got', ""email'"", ""'badge'"", '=>', ""'sound'"", '=>', ""'default'"", ""'targetarn'"", '=>', ""'xxxtargetarnxxx'"", '$client>publish$push_parameter', 'could', 'receive', 'message', '{default:this', 'default', 'messageapns_sandbox:{', 'aps', 'alert', 'got', 'email', 'badge', 'sound', ':default}}}', 'json', 'text', 'parameters', 'works', 'fine', 'set', 'awssdkphp2']"

Amazon SNS	"['sns', 'mobile', 'push', 'ios', 'php', 'sent', 'message', 'format', 'remember', 'php', 'look', 'like', 'this:', '$push_parameter', 'array', ""'messagestructure'"", '=>', ""'json'"", ""'message'"", '=>', 'json_encodearray', 'let', 'us', 'know', 'helps', 'joel', 'https://githubcom/aws/awssdkphp/blob/master/src/aws/sns/resources/sns20100331php']"

Amazon SNS	"['sns', 'mobile', 'push', 'ios', 'php', 'worked', 'joel', 'set', ""'messagestructure'"", 'parameter', 'encode', ""'apns_sandbox'"", 'value', 'json', 'result', 'code', '$push_parameter', 'array', ""'messagestructure'"", '=>', ""'json'"", ""'message'"", '=>', 'json_encodearray', ""'default'"", '=>', ""'this"", 'default', ""message'"", ""'apns_sandbox'"", '=>', 'json_encode', ""array'aps'"", '=>', ""array'alert'"", '=>', ""'you"", 'got', ""email'"", ""'badge'"", '=>', ""'sound'"", '=>', ""'default'"", ""'targetarn'"", '=>', ""'xxxtargetarnxxx'"", 'advice', 'help', 'gave', 'tatsushim']"

Amazon SNS	['sns', 'http', 'subscription', 'using', 'ec2', 'nodejs', 'server', 'running', 'ec2', 'instance', 'setup', 'http', 'events', 'point', 'server', 'whenever', 'new', 'device', 'registered/deleted', 'use', 'public', 'ip', 'server', 'open', 'public', 'port', 'works', 'receive', 'notification', 'would', 'like', 'close', 'port', 'firewall', 'still', 'receive', 'notification', 'since', 'ec2', 'sns', 'region', 'assume', 'sns', 'reach', 'server', 'event', 'behind', 'firewall', 'sure']

Amazon SNS	['sns', 'http', 'subscription', 'using', 'ec2', 'way', 'sns', 'contact', 'ec2', 'instance', 'behind', 'firewall', 'want', 'set', 'firewall', 'rules', 'ec2', 'instance', 'sns', 'contact', 'list', 'time', 'expected', 'ip', 'addresses', 'sns', 'contact', 'endpoint', 'https://forumsawsamazoncom/annjspaannid=1649', 'fyi:', 'list', 'could', 'date', 'ec2', 'console', 'set', 'security', 'group', 'allows', 'certain', 'ports', 'access', 'ec2', 'instance', 'let', 'us', 'know', 'need', 'assistance', 'joel']

Amazon SNS	"['sns', 'http', 'subscription', 'using', 'ec2', ""that's"", 'exact', 'info', 'looking', ""i'll"", 'setup', 'proper', 'rules', 'sns']"

Amazon SNS	"['search', 'endpoints', 'token', 'order', 'stay', 'sync', 'backend', 'sns', 'utilizing', 'push', 'notifications', 'option', 'need', 'able', 'search', 'endpoints', 'application', 'device', 'token', 'stands', 'appears', 'try', 'add', 'endpoint', 'get', 'exception/error', 'token', 'already', 'exists', 'trouble', ""we'll"", 'need', 'capture', 'endpoint', 'arn', 'token', 'already', 'exists', 'pattern', 'used', 'existing', 'apis', 'accomplish', 'matters', ""we're"", 'using', 'c#', 'sdk']"

Amazon SNS	['search', 'endpoints', 'token', 'contacting', 'us', 'list', 'endpoints', 'per', 'platform', 'endpoint', 'capture', 'token', 'used', 'store', 'pair', 'endpoints', 'tokens', 'file', 'database', 'would', 'lend', 'quick', 'retrieval', 'without', 'query', 'sns', 'let', 'us', 'know', 'need', 'help']

Amazon SNS	"['sns', 'mobile', 'push:', 'ios', 'notification', 'body', 'invalid', 'attempting', 'send', 'push', 'notifications', 'ios', 'device', 'using', 'new', 'mobile', 'push', 'option', 'cannot', 'get', 'work', 'matter', 'try', 'try', 'publish', 'message', 'endpoint', 'always', 'fails', 'notification', 'body', 'invalid', 'subscribed', 'failure', 'events', 'error', 'emailed', 'every', 'time', 'try', 'publish', 'thing', 'fails', 'even', 'try', 'publish', 'directly', 'aws', 'console', 'select', 'endoint', 'case', 'ios', 'device', 'click', ""'publish'"", 'select', 'use', 'platform', 'specific', 'json', 'message', 'dictionaries', 'fills', 'input', 'box', 'with:', 'apns_sandbox:{aps:{alert:<message>}}', 'send', 'fails', 'replace', '<message>', 'text', 'fails', 'publish', 'exact', 'message', 'java', 'sample', 'fails', 'publish', 'response', 'example:', '{<xml', 'version=10', 'encoding=utf16><publishresponse', 'xmlns:xsi=http://wwww3org/2001/xmlschemainstance', 'xmlns:xsd=http://wwww3org/2001/xmlschema', 'xmlns=http://snsamazonawscom/doc/20100331/>', '<publishresult>', '<messageid>9bdda7f0efa552b39de5ed78bf2b2b7e</messageid>', '</publishresult>', '<responsemetadata>', '<requestid>3fdfdd5cedeb50c999eb97d4bd65d904</requestid>', '</responsemetadata></publishresponse>}', 'message:', '{default:this', 'default', 'messageapns_sandbox:{aps:{alert:test', 'messagebadge:1sound:default}}}', 'note', 'throw', 'exception', 'publish', 'code', 'know', 'fails', 'subscribed', 'failure', 'events', 'failure', 'event', 'emailed', 'me:', '{deliveryattempts:1endpointarn:arn:aws:sns:useast1:removed:endpoint/apns_sandbox/endpoint_removedeventtype:deliveryfailurefailuremessage:notification', 'body', 'invalidfailuretype:invalidnotificationmessageid:68e23c48fbef53e1ac0676c0aafd3ff1resource:arn:aws:sns:useast1:removed:app/apns_sandbox/app_removedservice:snstime:20130816t16:09:54548z}', 'know', 'notification', 'body', 'invalid', 'means', 'guessing', 'means', 'message', 'set', 'publishrequest', 'even', 'using', 'samples', 'seem', 'work', 'scratching', 'head', 'point', 'someone', 'point', 'mistake', 'edited', 'by:', 'dustin_82', 'aug', '16', '2013', '9:33']"

Amazon SNS	['sns', 'mobile', 'push:', 'ios', 'notification', 'body', 'invalid', 'contacting', 'us', 'take', 'look', 'issue', 'reply', 'back', 'findings', 'joel']

Amazon SNS	['sns', 'mobile', 'push:', 'ios', 'notification', 'body', 'invalid', 'experience', 'issue', 'tried', 'plain', 'message', 'json', 'format', 'work', 'alex']

Amazon SNS	['sns', 'mobile', 'push:', 'ios', 'notification', 'body', 'invalid', 'testing', 'found', 'enter', 'device', 'token', 'spaces', 'angle', 'brackets', 'sometimes', 'displayed', 'get', 'error', 'notification', 'body', 'invalid', 'change', 'endpoint', 'attributes', 'via', 'console', 'sdk', 'device', 'token', 'numbers', 'characters', 'get', 'publishes', 'work', 'let', 'us', 'know', 'still', 'issues', 'joel']

Amazon SNS	['sns', 'mobile', 'push:', 'ios', 'notification', 'body', 'invalid', 'think', 'token', 'wrong', 'see', 'token', 'looks', 'like', 'value', 'used', 'web', 'console', 'spaces', 'brackets', 'dm//5lobeae1fkcg5w7p5dv/ouuadm5nlxwmzvdvk3y=']

Amazon SNS	"['sns', 'mobile', 'push:', 'ios', 'notification', 'body', 'invalid', 'confirm', 'remove', 'spaces', 'device', 'token', 'push', 'successful', 'error', 'message', 'helpful', 'though', 'say', ""'invalid"", 'device', ""token'"", 'really', 'work', 'ios', 'device', 'tokens', 'spaces', 'removing', 'spaces', 'makes', 'invalid', 'device', 'token', 'oh', 'well', ""i'll"", 'remove', 'spaces', 'submit', 'request', 'amazon']"

Amazon SNS	"['sms', 'uk', '2013', 'bit', 'year', 'ago', 'july', '2012', 'question', 'asked', 'sms', 'notifications', 'would', 'part', 'sns', 'service', 'uk', 'question', 'flagged', 'answered', 'answer', 'basically', 'boiled', ""we're"", 'looking', 'subsequent', 'requests', 'updates', 'basically', 'ignored', 'basis', 'waiting', 'year', 'answer', 'long', 'enough', 'posing', 'new', 'question', 'sms', 'notifications', 'available', 'options', 'sns', 'uk']"

Amazon SNS	['sms', 'uk', '2013', 'asked', 'engineering', 'team', 'comment', 'update', 'know', 'richard']

Amazon SNS	['sms', 'uk', '2013', 'mark', 'definiaetly', 'feature', 'would', 'like', 'include', 'sns', 'however', 'able', 'give', 'time', 'line', 'guarantee', 'happend', 'keep', 'eye', 'blog:', 'http://awstypepadcom/', 'whats', 'new', 'section', 'aws', 'page', 'future', 'releases', 'http://awsamazoncom/aboutaws/whatsnew/', 'understand', 'bit', 'vague', 'answer', 'general', 'disclose', 'timelines', 'upcoming', 'releases', 'ready', 'prime', 'time', 'said', 'forwarded', 'feature', 'request', 'sns', 'team', 'charge', 'developing', 'service', 'going', 'forward', 'simon']

Amazon SNS	['sms', 'uk', '2013', 'richard', 'simon', 'well', 'understand', 'problems', 'preannouncing', 'dates', 'guess', 'frustration', 'coming', 'soon', '12', 'months', 'would', 'fix', 'immediate', 'problems', 'get', 'wrong', 'lack', 'uk', 'going', 'make', 'move', 'away', 'aws', 'indeed', 'morning', 'asked', 'one', 'programmers', 'kick', 'automation', 'moving', 'old', 'logs', 'glacier', 'firmly', 'wedded', 'ecosystem', 'wisihing', 'sms', 'sns', 'happened', 'uk', 'sooner', 'rather', 'later']

Amazon SNS	"['sms', 'uk', '2013', 'mark', 'understood', ""i'd"", 'love', 'tell', 'simon', 'said', 'say', 'time', 'sorry', 'richard']"

Amazon SNS	['sns', 'create', 'application', 'sdk', 'found', 'answer', 'edited', 'by:', 'ec2god', 'aug', '21', '2013', '10:04', 'pm']

Amazon SNS	['sns', 'create', 'application', 'sdk', 'update', 'let', 'us', 'know', 'anything', 'else', 'help', 'kind', 'john']

Amazon SNS	['list', 'sns', 'topics', 'using', 'javascript', 'trying', 'use', 'javascript', 'list', 'topics', 'sns', 'http://snsuseast1amazonawscom/signatureversion=1&action=listtopics&timestamp=20130819t06%3a03%3a36000z&awsaccesskeyid=accesskey&signature=qyj0qpy9taqsdz95d6lcbruhfrk%3d', 'comes', 'back', 'with:', '<code>incompletesignature</code>', '<message>request', 'must', 'contain', 'signature', 'conforms', 'aws', 'standards</message>', 'attached', 'js', 'trying', 'use', 'generate', 'url', 'signature', 'help']

Amazon SNS	['sns', 'sms', 'subscribe', 'via', 'web', 'php', 'everyone', 'new', 'aws', 'actually', 'started', 'morning', 'using', 's3', 'found', 'sns', 'chance', 'started', 'falling', 'head', 'heels', 'everything', 'thw', 'aws', 'portfolio', 'want', 'able', 'web', 'page', 'enduser', 'submit', 'phone', 'number', 'enroll', 'single', 'topic', 'right', 'way', 'word', 'would', 'prefer', 'via', 'php', 'wrap', 'website', 'around', 'one', 'point', 'documention', 'lost', 'learn', 'faster', 'seeing', 'code', 'going', 'documention', 'kinda', 'backwards', 'learner', 'appreciate', 'everyones', 'time', 'help', 'advance']

Amazon SNS	['sns', 'sms', 'subscribe', 'via', 'web', 'php', 'finding', 'sns', 'glad', 'first', 'place', 'get', 'started', 'using', 'sns', 'php', 'get', 'php', 'sdk:', 'http://awsamazoncom/sdkforphp/', 'using', 'sns', 'sample', 'code', 'use', 'get', 'started', 'html', 'form', 'processing', 'php', 'sample', 'code', 'uncomment', '//print_r', 'calls', 'php', 'show', 'got', 'back', 'sns', 'helpful', 'figuring', 'parse', 'responses', 'body>listtopicsresult>topics', 'function', 'sns_php$key$secret{', '//', 'instantiate', 'amazonsqs', 'class', '$sns', 'new', 'amazonsnsarraykey=>$keysecret=>$secret', '//', 'create', 'topic', '$sns>create_topicsns_test', '//', 'list', 'topics', 'echo', 'nlist', 'topicsn', '$response', '$sns>list_topics', '//print_r$response', '$topics', '$response>body>listtopicsresult>topics', 'foreach', '$topics>member', '$topics_existing', 'echo', '$topics_existing>topicarn', '//to', 'subscribe', 'http', 'endpoint:', '$response', '$sns>subscribearn:aws:sns:useast1:123412341234:sns_testhttp', 'http://webpageexamplecomnull', '//to', 'subscribe', 'sms', 'endpoint:', '//$response', '$sns>subscribearn:aws:sns:useast1:123412341234:sns_testsns', '18885551234null', '//list', 'subscriptions', 'echo', 'nlist', 'subscriptionsn', '$response', '$sns>list_subscriptions_by_topicarn:aws:sns:useast1:123412341234:sns_test', '//print_r$response', '$subscriptions=$response>body>listsubscriptionsbytopicresult>subscriptions', 'foreach', '$subscriptions>member', '$subscriptions_existing', 'echo', '$subscriptions_existing>endpoint', '//$response', '$sns>publisharn:aws:sns:useast1:123412341234:sns_testwelcome', '//print_r$response', 'let', 'us', 'know', 'questions', 'joel']

Amazon SNS	['sns', 'sms', 'subscribe', 'via', 'web', 'php', 'joel', 'thats', 'helpful', 'appreciate', 'however', 'sure', 'get', 'everything', 'feel', 'asking', 'going', 'try', 'see', 'right', 'path:', '<php', 'function', 'sns_php$key$secret{', '//', 'instantiate', 'amazonsqs', 'class', '$sns', 'new', 'amazonsnsarraykey=>$keysecret=>$secret', '//select', 'topic', 'already', 'created', 'sns', '$sns>list_topicsns_test', '//to', 'subscribe', 'sms', 'endpoint:', '//pulling', 'var', '$phone', 'else', 'page', '$response', '$sns>subscribearn:aws:sns:useast1:123412341234:sns_testsns', '$phonenull', 'know', 'missing', 'pieices', 'sdk', 'doesnt', 'make', 'sense', 'theres', 'much', 'looking', 'enter', 'cell', 'phone', 'number', 'press', 'submit', 'adds', 'subscriber', 'bnothing', 'complicated', 'could', 'directed', 'comands', 'need', 'authentic', 'topic', 'need', 'forumula', 'send', 'thatinformation', 'topic', 'phone', 'number', 'thats', 'need', 'assitance']

Amazon SNS	"['sns', 'sms', 'subscribe', 'via', 'web', 'php', 'sample', 'posted', 'parts', 'need', 'make', 'subscription', 'call', 'sns', 'are:', '$sns', 'new', 'amazonsnsarraykey=>$keysecret=>$secret', '$response', '$sns>subscribearn:aws:sns:useast1:123412341234:sns_testsms', '$phonenull', 'know', 'php', 'deals', 'quoted', 'variables', 'putting', '$phone', 'quotes', 'looks', 'like', 'mistakenly', 'sns', 'endpoint', 'sms', 'need', 'subscribe', 'sms', 'phone', 'sns', 'recipient', 'accept', 'subscription', 'request', 'publish', 'notifications', 'amazon', 'php', 'sdk', 'classes', 'many', ""amazon's"", 'aws', 'services', 'currently', 'dealing', 'sns', 'need', 'concern', 'content', 'services/snsclassphp', 'dozen', 'half', 'api', 'calls', 'sns', 'php', 'sdk', 'one', 'service', 'call', 'mirror', 'published', 'documentation:', 'http://awsamazoncom/documentation/sns/', 'see', 'sns', 'functions', 'calls', 'make', 'grep', 'public', 'function', 'services/snsclassphp', 'questions', 'let', 'us', 'know', 'joel', 'edited', 'by:', 'joel@aws', 'jun', '2012', '7:56']"

Amazon SNS	['sns', 'sms', 'subscribe', 'via', 'web', 'php', 'aws', 'keep', 'getting', 'following', 'error', 'var', 'dump:', 'invalid', 'parameter:', 'topic', 'displayname', 'attribute', 'required', 'sms', 'subscription', 'completely', 'confused', 'topic', 'creating', 'display', 'name', 'option', 'google', 'far', 'sending', 'thread', 'help']

Amazon SNS	['sns', 'sms', 'subscribe', 'via', 'web', 'php', 'contacting', 'us:', 'need', 'call', 'settopicattributes', 'attributename', 'displayname', 'attributevalue', 'display', 'name', 'text', 'want', 'set', 'http://docsamazonwebservicescom/sns/latest/api/api_settopicattributeshtml', 'joel']

Amazon SNS	['sns', 'sms', 'subscribe', 'via', 'web', 'php']

Amazon SNS	['sns', 'sms', 'subscribe', 'via', 'web', 'php', 'wondering', '$key', '$secret', 'located', 'specifically', 'sns/sms', 'service', 'need', 'generate', 'advance']

Amazon SNS	['snsmobilepushjava', 'orgcodehaus', 'cannot', 'resolved', 'trying', 'send', 'notifications', 'apns', 'using', 'sns', 'apis', 'downloaded', 'snsmobilepush', 'program', 'downloaded', 'added', 'reference', 'latest', 'amazon', 'java', 'sdk', '154', 'file', 'snsmobilepushjava', 'line#9:', 'import', 'orgcodehausjacksonmapobjectmapper', 'orgcodehaus', 'cannot', 'resolved', 'add', 'reference', 'jar', 'files', 'missing', 'anything']

Amazon SNS	['snsmobilepushjava', 'orgcodehaus', 'cannot', 'resolved', 'need', 'reference', 'jackson', 'json', 'parser', 'library', 'classpath', 'rohan']

